name,title,content,release,time,number,index
人事管理,中共广西壮族自治区卫生健康委员会党组关于李勇同志任职的通知,桂卫党组〔2018〕103号中共广西壮族自治区卫生健康委员会党组关于李勇同志任职的通知委机关各党支部（总...,广西壮族自治区卫生健康委员会,2018年-12月-26日,桂卫党组〔2018〕103号,
人事管理,广西壮族自治区卫生健康委员会关于梁汉武等同志任免职的通知, 桂卫人发〔2018〕52号广西壮族自治区卫生健康委员会关于梁汉武等同志任免职的通知委机关各处（室、局...,广西壮族自治区卫生健康委员会,2018年-12月-26日,桂卫人发〔2018〕52号,
疾病控制,自治区卫生健康委办公室关于自行下载学习贯彻国家卫生健康委公开发布文件的通知,各市卫生健康委，自治区疾控中心：国家卫生健康委公开发布了《国务院应对新型冠状病毒肺炎疫情联防联控...,广西壮族自治区卫生健康委员会,2020年-02月-18日,,
人事管理,关于何开家同志免职的通知,桂卫人发[2016]90号关于何开家同志免职的通知 PDF,广西壮族自治区卫生和计划生育委员会,2016年-11月-10日,桂卫人发[2016]90号,
人事管理,关于郑陈光等同志免职的通知,桂卫人发〔2016〕59号关于郑陈光等同志免职的通知委机关各处（室、局），自治区计划生育协会机关各部（...,广西壮族自治区卫生和计划生育委员会,2016年-07月-08日,桂卫人发〔2016〕59号,
人事管理,关于胡德宏等同志任免职的通知,桂卫党组〔2016〕33号关于胡德宏等同志任免职的通知委机关各党支部（总支），委直属各单位党委（总支、...,广西壮族自治区卫生和计划生育委员会,2016年-09月-30日,?  桂卫党组〔2016〕33号,
人事管理,关于苏思多同志任职的通知,桂卫人发〔2016〕79号关于苏思多同志任职的通知委机关各处（室、局），计划生育协会机关各部（室）、委...,广西壮族自治区卫生和计划生育委员会,2016年-09月-30日,?  桂卫人发〔2016〕79号,
人事管理,关于对2018年度广西卫生系列高级职称评审结果进行二次公示的公告, 根据2018年度职称评审工作安排和自治区职称改革工作领导小组办公室《关于做好2018年度职称评审工作的...,广西壮族自治区卫生健康委员会,2018年-12月-19日,,
人事管理,标题,内容概述,发布机构,发文时间,文号,索引号
人事管理,关于杨文敏等同志任免职的通知,桂卫党组〔2017〕32号关于杨文敏等同志任免职的通知委机关各党支部（总支），委直属各单位党委（总支、...,广西壮族自治区卫生和计划生育委员会,2017年-07月-14日,桂卫党组〔2017〕32号,
人事管理,关于不再聘任唐振柱同志职务的通知,              桂卫人发〔2017〕21号关于不再聘任唐振柱同志职务的通知委机关各处（室、...,广西壮族自治区卫生和计划生育委员会,2017年-07月-11日,桂卫人发〔2017〕21号,
人事管理,关于杨文敏同志任免职的通知,        桂卫人发〔2017〕22号关于杨文敏同志任免职的通知委机关各处（室、局），计生协会机关...,广西壮族自治区卫生和计划生育委员会,2017年-07月-11日,桂卫人发〔2017〕22号,
人事管理,关于梁宇晖等同志任免职的通知,桂卫人发〔2017〕24号关于梁宇晖等同志任免职的通知委机关各处（室、局），计生协会机关各部（室），委...,广西壮族自治区卫生和计划生育委员会,2017年-07月-05日,桂卫人发〔2017〕24号,
人事管理,关于公布2017年度通过全区卫生系列高级专业技术资格专业能力考试取得参评资格人员名单的通知,桂卫人发〔2017〕23号_关于公布2017年度通过全区卫生系列高级专业技术资格专业能力考试取得参评资格人员...,广西壮族自治区卫生和计划生育委员会,2017年-06月-30日,桂卫人发〔2017〕23号,
人事管理,领导干部任职前公示,根据有关规定，经自治区卫生计生委党组研究决定，对下列同志进行任职前公示。韦敏忠，男，1961年3月生，...,广西壮族自治区卫生和计划生育委员会,2017年-06月-22日,,
人事管理,标题,内容概述,发布机构,发文时间,文号,索引号
人事管理,关于宋然同志任职的通知,桂卫党组〔2017〕20号关于宋然同志任职的通知委机关各党支部（总支），委直属各单位党委（总支、支部）...,广西壮族自治区卫生和计划生育委员会,2017年-05月-17日,桂卫党组〔2017〕20号,
人事管理,关于陈彦等同志任免职的通知,桂卫党组〔2017〕18号关于陈彦等同志任免职的通知委机关各党支部（总支），委直属各单位党委（总支、支...,广西壮族自治区卫生和计划生育委员会,2017年-05月-17日,桂卫党组〔2017〕18号,
人事管理,转发自治区直属机关工委关于同意麦家志等同志任免职批复的通知,桂卫党组〔2017〕17号转发自治区直属机关工委关于同意麦家志等同志任免职批复的通知委机关各党支部（总...,广西壮族自治区卫生和计划生育委员会,2017年-05月-17日,桂卫党组〔2017〕17号,
人事管理,关于陈彦同志免职的通知,桂卫人发〔2017〕17号关于陈彦同志免职的通知委机关各处（室、局），计生协会机关各部（室），委直属各...,广西壮族自治区卫生和计划生育委员会,2017年-05月-17日,桂卫人发〔2017〕17号,
人事管理,关于印发广西壮族自治区卫生系列高级专业技术资格评审条件（试行)的通知,桂职办〔2017〕36号关于印发广西壮族自治区卫生系列高级专业技术资格评审条件（试行)的通知各市人力资源...,,2017年-04月-27日,桂职办〔2017〕36号,
人事管理,自治区卫生计生委办公室关于印发2017年人事工作要点的通知,委机关各处（室、局），计划生育协会机关各部（室），委直属各单位：《自治区卫生计生委2017年人事工作...,广西壮族自治区卫生和计划生育委员会,2017年-04月-26日,,
人事管理,关于秦明等同志任职的通知,桂卫人发〔2017〕15号关于秦明等同志任职的通知自治区计划生育药具管理中心：经研究，决定：秦明同志任...,广西壮族自治区卫生和计划生育委员会,2017年-04月-19日,桂卫人发〔2017〕15号,
人事管理,标题,内容概述,发布机构,发文时间,文号,索引号
人事管理,广西壮族自治区卫生和计划生育委员会关于郑承杰同志任免职的通知,桂卫人发〔2016〕35号广西壮族自治区卫生和计划生育委员会关于郑承杰同志任免职的通知委机关各处（室、...,广西壮族自治区卫生和计划生育委员会,2016年-03月-28日,桂卫人发〔2016〕35号,
人事管理,自治区卫生计生委关于成立外事工作领导小组的通知,桂卫人发〔2016〕32号自治区卫生计生委关于成立外事工作领导小组的通知 委机关各处（室、局），计划生...,广西壮族自治区卫生和计划生育委员会,2016年-03月-21日,桂卫人发〔2016〕32号,
人事管理,广西壮族自治区卫生和计划生育委员会关于陈宁宁同志免职的通知,桂卫人发〔2016〕12号广西壮族自治区卫生和计划生育委员会关于陈宁宁同志免职的通知委机关各处（室、局...,广西壮族自治区卫生和计划生育委员会,2016年-02月-26日,桂卫人发〔2016〕12号,
人事管理,广西壮族自治区卫生和计划生育委员会关于徐惠同志免职的通知,桂卫人发〔2016〕8号广西壮族自治区卫生和计划生育委员会关于徐惠同志免职的通知委机关各处（室、局），...,广西壮族自治区卫生和计划生育委员会,2016年-02月-05日,桂卫人发〔2016〕8号,
人事管理,广西壮族自治区卫生和计划生育委员会关于李劲昌同志免职的通知,桂卫人发〔2016〕9号广西壮族自治区卫生和计划生育委员会关于李劲昌同志免职的通知委机关各处（室、局）...,广西壮族自治区卫生和计划生育委员会,2016年-02月-05日,桂卫人发〔2016〕9号,
人事管理,广西壮族自治区卫生和计划生育委员会关于韦少俊同志任职的通知,桂卫人发〔2016〕10号广西壮族自治区卫生和计划生育委员会关于韦少俊同志任职的通知委机关各处（室、局...,广西壮族自治区卫生和计划生育委员会,2016年-02月-05日,桂卫人发〔2016〕10号,
人事管理,自治区卫生计生委关于选派援外医疗队员的通知,桂卫人发〔2016〕5号自治区卫生计生委关于选派援外医疗队员的通知各市卫生计生委，区直各医疗卫生单位：...,广西壮族自治区卫生和计划生育委员会,2016年-02月-01日,桂卫人发〔2016〕5号,
人事管理,关于刘晓红同志免职的通知,桂卫人发〔2017〕20号关于刘晓红同志免职的通知委机关各处（室、局），计生协会机关各部（室），委直属...,广西壮族自治区卫生和计划生育委员会,2017年-06月-15日,桂卫人发〔2017〕20号,
人事管理,关于刘军等同志任免职的通知,桂卫人发〔2017〕18号关于刘军等同志任免职的通知委机关各处（室、局），计生协会机关各部（室），委直...,广西壮族自治区卫生和计划生育委员会,2017年-06月-01日,桂卫人发〔2017〕18号,
人事管理,关于开展2017年度全区卫生系列高级专业技术资格评审工作的通知  ?,桂卫职办〔2017〕9号关于开展2017年度全区卫生系列高级专业技术资格评审工作的通知各市职改办、卫生计生...,广西壮族自治区卫生和计划生育委员会,2017年-05月-18日,桂卫职办〔2017〕9号,
人事管理,关于周艳等同志任免职的通知,桂卫人发〔2017〕14号关于周艳等同志任免职的通知委机关各处（室、局），计生协会机关各部（室），委直...,广西壮族自治区卫生和计划生育委员会,2017年-04月-14日,桂卫人发〔2017〕14号,
人事管理,关于覃柯滔等同志任免职的通知,桂卫党组〔2017〕12号关于覃柯滔等同志任免职的通知委机关各党支部（总支），委直属各单位党委（总支、...,广西壮族自治区卫生和计划生育委员会,2017年-04月-14日,桂卫党组〔2017〕12号,
人事管理,广西壮族自治区卫生和计划生育委员会关于庞声航同志免职的通知,桂卫人发〔2016〕6号广西壮族自治区卫生和计划生育委员会关于庞声航同志免职的通知委机关各处（室、局）...,广西壮族自治区卫生和计划生育委员会,2016年-01月-20日,桂卫人发〔2016〕6号,
人事管理,广西壮族自治区卫生和计划生育委员会关于王海涛等同志任职的通知,桂卫人发〔2016〕7号广西壮族自治区卫生和计划生育委员会关于王海涛等同志任职的通知委机关各处（室、局...,广西壮族自治区卫生和计划生育委员会,2016年-01月-20日,桂卫人发〔2016〕7号,
疾病控制,标题,内容概述,发布机构,发文时间,文号,索引号
疾病控制,关于同意柳州市康馨卫生所开设美沙酮维持治疗门诊的通知,桂卫艾防发〔2017〕3号关于同意柳州市康馨卫生所开设美沙酮维持治疗门诊的通知_ pdf,广西壮族自治区卫生和计划生育委员会,2017年-02月-23日,桂卫艾防发〔2017〕3号,
疾病控制,自治区卫生计生委关于成立广西壮族自治区第二类疫苗采购审评专家组的通知,各市卫生计生委，区直各有关医疗卫生单位：根据《国务院关于修改〈疫苗流通和预防接种管理条例〉的决定...,广西壮族自治区卫生和计划生育委员会,2017年-02月-13日,,
疾病控制,自治区卫生计生委关于确定鹿寨县为“自治区级慢性病综合防控示范区”的通知,桂卫疾控发〔2017〕1号自治区卫生计生委关于确定鹿寨县为“自治区级慢性病综合防控示范区”的通知柳州市...,广西壮族自治区卫生和计划生育委员会,2017年-01月-19日, 桂卫疾控发〔2017〕1号,
疾病控制,自治区卫生计生委关于北海市通过消除疟疾考核评估的批复,桂卫函〔2017〕20号自治区卫生计生委关于北海市通过消除疟疾考核评估的批复北海市卫生计生委：你委关于...,广西壮族自治区卫生和计划生育委员会,2017年-01月-12日,桂卫函〔2017〕20号,
疾病控制,自治区卫生计生委关于梧州市通过消除疟疾考核评估的批复,桂卫函〔2017〕20号自治区卫生计生委关于梧州市通过消除疟疾考核评估的批复梧州市卫生计生委：你委关于...,广西壮族自治区卫生和计划生育委员会,2017年-01月-12日,桂卫函〔2017〕20号,
疾病控制,标题,内容概述,发布机构,发文时间,文号,索引号
疾病控制,广西重点寄生虫病防治实施方案（2017—2020年）解读,近日，自治区卫生计生委、发展改革委等12个部门联合印发了《广西重点寄生虫病防治实施方案（2017—2020...,广西壮族自治区卫生和计划生育委员会,2017年-09月-05日,,
疾病控制,关于印发广西重点寄生虫病防治实施方案（2017—2020年）的通知,桂卫疾控发〔2017〕24号关于印发广西重点寄生虫病防治实施方案（2017—2020年）的通知各市卫生计生委、...,广西壮族自治区卫生和计划生育委员会,2017年-09月-05日,桂卫疾控发〔2017〕24号,
疾病控制,关于印发“十三五”广西地方病防治实施方案的通知,桂卫疾控发〔2017〕23号  关于印发“十三五”广西地方病防治实施方案的通知各市人民政府，自治区人民...,广西壮族自治区卫生和计划生育委员会,2017年-08月-30日,桂卫疾控发〔2017〕23号,
疾病控制,自治区卫生计生委关于授予钦州市钦北区 “自治区级慢性病综合防控示范区” 称号的通知,桂卫疾控发〔2017〕20号自治区卫生计生委关于授予钦州市钦北区“自治区级慢性病综合防控示范区”称号的...,广西壮族自治区卫生和计划生育委员会,2017年-08月-28日,桂卫疾控发〔2017〕20号,
疾病控制,解读《广西全民健康生活方式行动实施方案（2017—2025年）》,近期，自治区卫生计生委、体育局、总工会、团区委、妇联联合印发了《广西全民健康生活方式行动实施方案...,广西壮族自治区卫生和计划生育委员会,2017年-08月-07日,,
疾病控制,关于印发广西全民健康生活方式行动实施方案（2017—2025年）的通知,桂卫疾控发〔2017〕17号 关于印发广西全民健康生活方式行动实施方案（2017—2025年）的通知各市卫生计...,广西壮族自治区卫生和计划生育委员会,2017年-08月-07日,桂卫疾控发〔2017〕17号,
疾病控制,自治区卫生计生委关于公布自治区级职业病鉴定办事机构的通告,            桂卫通〔2017〕1号自治区卫生计生委关于公布自治区级职业病鉴定办事机构的通告...,广西壮族自治区卫生和计划生育委员会,2017年-05月-27日,桂卫通〔2017〕1号,
疾病控制,自治区卫生计生委办公室关于进一步加强消除疟疾工作的通知,桂卫办发〔2017〕31号自治区卫生计生委办公室关于进一步加强消除疟疾工作的通知各市卫生计生委，自治区...,广西壮族自治区卫生和计划生育委员会,2017年-05月-27日,桂卫办发〔2017〕31号,
疾病控制,标题,内容概述,发布机构,发文时间,文号,索引号
疾病控制,自治区卫生计生委关于梧州市通过消除疟疾考核评估的批复,桂卫函[2017]20号自治区卫生计生委关于梧州市通过消除疟疾考核评估的批复 pdf,广西壮族自治区卫生和计划生育委员会,2017年-01月-12日,桂卫函[2017]20号,
疾病控制,自治区卫生计生委关于贺州市通过消除疟疾考核评估的批复,桂卫函[2017]20号自治区卫生计生委关于贺州市通过消除疟疾考核评估的批复 pdf,广西壮族自治区卫生和计划生育委员会,2017年-01月-12日,桂卫函[2017]20号,
疾病控制,自治区卫生计生委关于贵港市通过消除疟疾考核评估的批复,桂卫函[2017]20号自治区卫生计生委关于贵港市通过消除疟疾考核评估的批复 pdf,广西壮族自治区卫生和计划生育委员会,2017年-01月-12日,桂卫函[2017]20号,
疾病控制,自治区卫生计生委关于防城港市通过消除疟疾考核评估的批复,桂卫函[2017]20号自治区卫生计生委关于防城港市通过消除疟疾考核评估的批复 pdf,广西壮族自治区卫生和计划生育委员会,2017年-01月-12日,桂卫函[2017]20号,
疾病控制,自治区卫生计生委关于北海市通过消除疟疾考核评估的批复,桂卫函[2017]20号自治区卫生计生委关于北海市通过消除疟疾考核评估的批复 pdf,广西壮族自治区卫生和计划生育委员会,2017年-01月-12日,桂卫函[2017]20号,
疾病控制,自治区卫生计生委关于百色市通过消除疟疾考核评估的批复,桂卫函[2017]20号自治区卫生计生委关于百色市通过消除疟疾考核评估的批复 pdf,广西壮族自治区卫生和计划生育委员会,2017年-01月-12日,桂卫函[2017]20号,
疾病控制, 自治区卫生计生委办公室转发国家卫生计生委办公厅关于国家慢性病综合防控示范区建设管理办法的通知,桂卫办发〔2016〕160号自治区卫生计生委办公室转发国家卫生计生委办公厅关于国家慢性病综合防控示范区建...,广西壮族自治区卫生和计划生育委员会,2016年-11月-24日,桂卫办发〔2016〕160号,
疾病控制,关于印发广西壮族自治区第二类疫苗集中采购与使用实施方案（试行）的通知,桂卫疾控发〔2016〕39号关于印发广西壮族自治区第二类疫苗集中采购与使用实施方案（试行）的通知各市卫...,广西壮族自治区卫生和计划生育委员会,2016年-11月-22日,桂卫疾控发〔2016〕39号,
综合管理,标题,内容概述,发布机构,发文时间,文号,索引号
综合管理,自治区爱卫办关于拟重新确认马山县等5个县城为国家卫生县城和推荐宾阳县等8个县城、邕宁区那楼镇等9个乡镇为国家卫生乡镇（县城）的公示,根据《全国爱卫会关于做好下放国家卫生乡镇(县城）评审工作的指导意见（试行）》（全爱卫发〔2014〕2号...,广西壮族自治区卫生健康委员会,2019年-09月-12日,,
综合管理,广西壮族自治区人民政府办公厅关于对2018年落实有关重大政策措施真抓实干成效明显地方予以督查激励的通报,桂政办发〔2019〕95号广西壮族自治区人民政府办公厅关于对2018年落实有关重大政策措施真抓实干成效明显...,广西壮族自治区卫生健康委员会,2019年-09月-10日,,
综合管理,自治区爱卫办关于开展灭蚊防蚊专项行动切实加强登革热等蚊媒传染病防控的通知,各市爱卫办，自治区爱卫会各成员单位：当前，我区登革热已进入高发季节，输入性病例显著增多，部分地区...,广西壮族自治区卫生健康委员会,2019年-08月-29日,,
综合管理,广西壮族自治区中医药管理局公告,广西壮族自治区中医药管理局公告（2019年第2号）按照《自治区党委办公厅 自治区人民政府办公厅印发<关...,广西壮族自治区卫生健康委员会,2019年-08月-16日,2019年第2号,
综合管理,自治区卫生健康委办公室关于印发2019年政务公开工作要点的通知,委机关各处（室、局），自治区计生协会办公室，各市卫生健康委：现将《自治区卫生健康委2019年政务公开...,广西壮族自治区卫生健康委员会,2019年-08月-16日,,
综合管理,自治区卫生计生人才与技术服务中心关于开展2019年全国医用设备使用人员业务能力考评的通知,根据国家卫生健康委规划司《关于做好2019年医用设备使用人员业务能力考评工作的函》（国卫规划建装便函...,广西壮族自治区卫生健康委员会,2019年-08月-14日,,
综合管理,自治区卫生健康委关于印发广西壮族自治区尘毒危害专项执法工作实施方案的通知,桂卫监督发〔2019〕5号自治区卫生健康委关于印发广西壮族自治区尘毒危害专项执法工作实施方案的通知各市...,广西壮族自治区卫生健康委员会,2019年-08月-08日,桂卫监督发〔2019〕5号,
综合管理,自治区卫生健康委办公室关于印发2018年度绩效考评社会评价意见建议整改工作责任分工表的通知,桂卫办发〔2019〕62号自治区卫生健康委办公室关于印发2018年度绩效考评社会评价意见建议整改工作责任分...,广西壮族自治区卫生健康委员会,2019年-07月-31日,桂卫办发〔2019〕62号,
综合管理,标题,内容概述,发布机构,发文时间,文号,索引号
综合管理,自治区爱卫会关于命名横县莲塘镇等69个乡镇为自治区卫生镇的决定,桂爱卫会〔2019〕8号自治区爱卫会关于命名横县莲塘镇等69个乡镇为自治区卫生镇的决定各市爱卫会：2019年...,广西壮族自治区卫生健康委员会,2019年-11月-29日,桂爱卫会〔2019〕8号,
综合管理,自治区卫生健康委 自治区总工会关于首届职业健康传播作品征集活动的通知,各市卫生健康委、总工会，自治区职防院、疾控中心，各有关单位：为深入宣传贯彻《职业病防治法》和《健...,广西壮族自治区卫生健康委员会,2019年-11月-18日,,
综合管理,关于2018年度驻邕定点医疗机构医疗服务协议考核评审结果的公示,根据《广西壮族自治区社会保险事业局关于印发基本医疗保险驻邕定点医疗机构分级管理实施办法的通知》（...,广西壮族自治区医疗保险事业管理中心,2019年-11月-14日,,
综合管理,关于印发广西壮族自治区尘肺病防治攻坚行动实施方案的通知,桂卫职健发〔2019〕1号关于印发广西壮族自治区尘肺病防治攻坚行动实施方案的通知各市、县（市、区）人民...,广西壮族自治区卫生健康委员会,2019年-10月-30日,桂卫职健发〔2019〕1号,
综合管理,自治区卫生健康委关于印发《广西壮族自治区职业健康检查机构备案管理办法》的通知,桂卫规〔2019〕4号自治区卫生健康委关于印发《广西壮族自治区职业健康检查机构备案管理办法》的通知各市...,广西壮族自治区卫生健康委员会,2019年-10月-16日,桂卫规〔2019〕4号,
综合管理,自治区卫生健康委关于报送全面清理政府采购领域妨碍公平竞争情况的函,桂卫函〔2019〕1154号自治区卫生健康委关于报送全面清理政府采购领域妨碍公平竞争情况的函自治区财政厅...,广西壮族自治区卫生健康委员会,2019年-10月-12日,桂卫函〔2019〕1154号,
综合管理,自治区卫生健康委关于桂林康华自愿戒毒医院停业的公告（2019年第5号）,广西壮族自治区卫生健康委员会公 告（2019年第5号）桂林康华自愿戒毒医院以周转资金严重不足向我委提出...,广西壮族自治区卫生健康委员会,2019年-09月-27日,（2019年第5号）,
综合管理,自治区卫生健康委 自治区发展改革委 自治区民政厅 自治区财政厅 自治区交通运输厅关于制发广西敬老卡有关问题的通知,桂卫老龄发〔2019〕1号自治区卫生健康委 自治区发展改革委 自治区民政厅 自治区财政厅 自治区交通运...,广西壮族自治区卫生健康委员会,2019年-09月-26日,桂卫老龄发〔2019〕1号,
疾病控制,自治区卫生计生委关于贵港市通过消除疟疾考核评估的批复,桂卫函〔2017〕20号自治区卫生计生委关于贵港市通过消除疟疾考核评估的批复贵港市卫生计生委：你委关于...,广西壮族自治区卫生和计划生育委员会,2017年-01月-12日,桂卫函〔2017〕20号,
疾病控制,自治区卫生计生委关于防城港市通过消除疟疾考核评估的批复,桂卫函〔2017〕20号自治区卫生计生委关于防城港市通过消除疟疾考核评估的批复防城港市卫生计生委：你委...,广西壮族自治区卫生和计划生育委员会,2017年-01月-12日,桂卫函〔2017〕20号,
疾病控制,自治区卫生计生委关于贺州市通过消除疟疾考核评估的批复,桂卫函〔2017〕20号自治区卫生计生委关于贺州市通过消除疟疾考核评估的批复贺州市卫生计生委：你委关于...,广西壮族自治区卫生和计划生育委员会,2017年-01月-12日,桂卫函〔2017〕20号,
疾病控制,自治区卫生计生委关于百色市通过消除疟疾考核评估的批复,桂卫函〔2017〕20号自治区卫生计生委关于百色市通过消除疟疾考核评估的批复百色市卫生计生委：你委关于...,广西壮族自治区卫生和计划生育委员会,2017年-01月-12日,桂卫函〔2017〕20号,
疾病控制,关于开展2017年防治碘缺乏病日活动的通知,关于开展2017年防治碘缺乏病日活动的通知 pdf,广西壮族自治区卫生和计划生育委员会,2017年-05月-15日,,
疾病控制,关于印发广西壮族自治区第二类疫苗集中采购与使用实施方案（试行）的通知,关于印发广西壮族自治区第二类疫苗集中采购与使用实施方案（试行）的通知 pdf,广西壮族自治区卫生和计划生育委员会,2016年-11月-17日,,
综合管理,自治区卫生健康委  自治区中医药局报送《关于促进桂台经济文化交流合作的若干措施（修订版）》操作办法的函,桂卫函〔2019〕906号自治区卫生健康委自治区中医药局报送《关于促进桂台经济文化交流合作的若干措施（修...,广西壮族自治区卫生健康委员会,2019年-07月-30日,桂卫函〔2019〕906号,
综合管理,广西壮族自治区卫生健康委员会 共青团广西壮族自治区委员会关于命名2017-2018年度全区卫生健康系统广西青年文明号集体的决定,桂卫发〔2019〕13号广西壮族自治区卫生健康委员会 共青团广西壮族自治区委员会关于命名2017-2018年度全...,广西壮族自治区卫生健康委员会,2019年-09月-23日,桂卫发〔2019〕13号,
综合管理,标题,内容概述,发布机构,发文时间,文号,索引号
综合管理,自治区卫生健康委 自治区民政厅 自治区交通运输厅关于切实做好老年人乘车优待服务工作的紧急通知,桂卫老龄发〔2019〕3号自治区卫生健康委 自治区民政厅 自治区交通运输厅关于切实做好老年人乘车优待服...,广西壮族自治区卫生健康委员会,2019年-12月-27日,桂卫老龄发〔2019〕3号,
综合管理,自治区卫生健康委 共青团广西区委关于继续命名2017-2018年度全区卫生健康系统广西青年文明号集体的通知,桂卫发〔2019〕14号自治区卫生健康委 共青团广西区委关于继续命名2017-2018年度全区卫生健康系统广西青...,广西壮族自治区卫生健康委员会,2019年-12月-26日,桂卫发〔2019〕14号,
综合管理,自治区卫生健康委2019年第二批广西地方卫生健康标准批准立项通告,根据《广西壮族自治区市场监督管理局关于下达2019年第四批广西地方标准制定项目计划的通知》(桂市监函〔...,广西壮族自治区卫生健康委员会,2019年-12月-26日,,
综合管理,自治区卫生健康委2019年第二批广西地方卫生健康标准批准发布通告,广西壮族自治区市场监督管理局批准以下6项广西地方标准，现予以通告。序号标准名称标准编号发布时间实施...,广西壮族自治区卫生健康委员会,2019年-12月-26日,,
综合管理,自治区卫生健康委关于印发《广西壮族自治区卫生健康委员会尘肺病防治攻坚行动实施计划》的通知,桂卫职健发〔2019〕2号自治区卫生健康委关于印发《广西壮族自治区卫生健康委员会尘肺病防治攻坚行动实施...,广西壮族自治区卫生健康委员会,2019年-12月-19日,桂卫职健发〔2019〕2号,
综合管理,自治区卫生健康委2018年度绩效考评社会评价意见建议整改措施和整改后的成果汇总表,序号意见建议编号评议类型意见或建议责任处室整改措施整改成果10120180740100001反馈问题整改意见建议希...,广西壮族自治区卫生健康委员会,2019年-12月-13日,,
综合管理,自治区爱卫会关于2019年自治区卫生镇、卫生村和卫生先进单位复审结果的通报,桂爱卫会〔2019〕11号自治区爱卫会关于2019年自治区卫生镇、卫生村和卫生先进单位复审结果的通报各市爱...,广西壮族自治区卫生健康委员会,2019年-11月-29日,桂爱卫会〔2019〕11号,
综合管理,自治区爱卫会关于命名横县自然资源局等344个单位为自治区卫生先进单位的决定,桂爱卫会〔2019〕10号自治区爱卫会关于命名横县自然资源局等344个单位为自治区卫生先进单位的决定各市爱...,广西壮族自治区卫生健康委员会,2019年-11月-29日,桂爱卫会〔2019〕10号 ,
综合管理,标题,内容概述,发布机构,发文时间,文号,索引号
综合管理,自治区爱卫办关于开展第32个爱国卫生月活动的通知,桂爱卫办〔2020〕9号自治区爱卫办关于开展第32个爱国卫生月活动的通知各市、县（市、区）爱卫办：2020年...,广西壮族自治区卫生健康委员会,2020年-03月-25日,桂爱卫办〔2020〕9号,
综合管理,自治区卫生健康委办公室关于加强企业复工复产期间疫情防控指导工作的通知,各市卫生健康委:为做好我区企业复工复产期间的疫情防控工作，根据《国家卫生健康委办公厅关于加强企业复...,广西壮族自治区卫生健康委员会,2020年-03月-13日,,
综合管理,自治区卫生健康委办公室关于印发《2020年广西卫生健康普法依法治理工作要点》的通知,各市卫生健康委，委机关各处（室、局），委直属各单位：现将《2020年广西卫生健康普法依法治理工作要点...,广西壮族自治区卫生健康委员会,2020年-03月-13日,,
综合管理,自治区卫生健康委 自治区民政厅 自治区财政厅 自治区交通运输厅 自治区扶贫办 自治区医保局 自治区残联 自治区红十字会关于印发中国流动眼科手术车“复明18号”项目实施方案的通知,桂卫对外发〔2020〕2号自治区卫生健康委 自治区民政厅 自治区财政厅自治区交通运输厅 自治区扶贫办 ...,广西壮族自治区卫生健康委员会,2020年-02月-25日,桂卫对外发〔2020〕2号,
综合管理,自治区卫生健康委办公室关于贯彻落实职业健康技术服务机构新冠肺炎疫情防控工作指引的通知,各市卫生健康委，自治区卫生监督所、疾病预防控制中心、职业病防治研究院，各有关职业健康技术服务机构...,广西壮族自治区卫生健康委员会,2020年-02月-21日,,
综合管理,自治区爱卫会关于命名南宁市卫生健康委员会等140个政府机关为自治区无烟政府机关的决定,桂爱卫会〔2020〕1号自治区爱卫会关于命名南宁市卫生健康委员会等140个政府机关为自治区无烟政府机关的...,广西壮族自治区卫生健康委员会,2020年-02月-17日,桂爱卫会〔2020〕1号,
综合管理,自治区卫生健康委办公室关于印发自治区卫生健康系统开展安全生产“强监管严执法年”专项行动实施方案的通知,桂卫办发〔2020〕22号自治区卫生健康委办公室关于印发自治区卫生健康系统开展安全生产“强监管严执法年...,广西壮族自治区卫生健康委员会,2020年-02月-14日,桂卫办发〔2020〕22号,
综合管理, 自治区卫生健康委办公室 自治区中医药局办公室关于自行下载学习贯彻《关于印发医疗机构消防安全管理九项规定（2020年版）》的通知,各市卫生健康委、中医药局，区直各卫生健康单位、各民营医疗机构：2020年1月8日，国家卫生健康委员会、...,广西壮族自治区卫生健康委员会,2020年-02月-14日,,
综合管理,自治区卫生健康委关于加强新型冠状病毒肺炎疫情防控期间儿童和孕产妇疾病救治与安全助产工作的通知,桂卫妇幼发〔2020〕3号自治区卫生健康委关于加强新型冠状病毒肺炎疫情防控期间儿童和孕产妇疾病救治与安...,广西壮族自治区卫生健康委员会,2020年-02月-12日,桂卫妇幼发〔2020〕3号,
人事管理,标题,内容概述,发布机构,发文时间,文号,索引号
人事管理,广西壮族自治区卫生和计划生育委员会关于李云木等同志任职的通知,桂卫人发〔2018〕10号广西壮族自治区卫生和计划生育委员会关于李云木等同志任职的通知委机关各处（室、...,广西壮族自治区卫生和计划生育委员会,2018年-03月-06日,桂卫人发〔2018〕10号,
人事管理,关于磨红等2552位同志取得卫生系列高级专业技术资格的通知,桂卫职字〔2018〕2号 关于磨红等2552位同志取得卫生系列高级专业技术资格的通知各市职称改革工作领导小...,广西壮族自治区卫生和计划生育委员会,2018年-03月-01日,桂卫职字〔2018〕2号,
人事管理,自治区卫生计生委关于梁世健同志更正医师资格类别的批复,桂卫函〔2018〕200号自治区卫生计生委关于梁世健同志更正医师资格类别的批复柳州市卫生和计划生育委员会...,广西壮族自治区卫生和计划生育委员会,2018年-02月-28日,桂卫函〔2018〕200号,
